"Library\Main\Strings\RSyncDir.zh-CN.resx","UsnNotSupportedOnLinuxError","not-updated","USN is not supported on Linux",""
"Library\Main\Strings\RSyncDir.zh-CN.resx","UsnNumberingFaultWarning","not-updated","The stored USN number for volume {0} is {1} but the current USN is {2}, performing full file compare",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","ConfirmPassphrasePrompt","not-updated","Confirm passphrase",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","Description","not-updated","This module will ask the user for a encryption password on the commandline unless encryption is disabled or the password is supplied by other means",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","Displayname","not-updated","Password prompt",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","EmptyPassphraseError","not-updated","Empty passphrases are not allowed",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","EnterPassphrasePrompt","not-updated","Enter passphrase",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.zh-CN.resx","PassphraseMismatchError","not-updated","The passphrases do not match",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","Description","not-updated","This module exposes a number of properties that can be used to change the way http requests are issued",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DescriptionAcceptAnyCertificateLong","not-updated","Use this option to accept any server certificate, regardless of what errors it may have. Please use --accept-specified-ssl-hash instead, whenever possible.",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DescriptionAcceptAnyCertificateShort","not-updated","Accept any server certificate",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DescriptionAcceptHashLong","not-updated","If your server certificate is reported as invalid (eg. with self-signed certificates), you can supply the certificate hash to approve it anyway. The hash value must be entered in hex format without spaces.",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DescriptionAcceptHashShort","not-updated","Optionally accept a known SSL certificate",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DisableExpect100Long","not-updated","The default HTTP request has the header ""Expect: 100-Continue"" attached, which allows some optimizations when authenticating, but also breaks some web servers, causing them to report ""417 - Expectation failed""",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DisableExpect100Short","not-updated","Disable the expect header",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DisableNagleLong","not-updated","By default the http requests use the RFC 896 nagling algorithm to support transfer of small packages more effeciently.",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DisableNagleShort","not-updated","Disable nagling",""
"Library\Modules\Builtin\Strings\HttpOptions.zh-CN.resx","DisplayName","not-updated","Configure http requests",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","EndofstreamBeforeSignatureError","not-updated","End of stream occured while reading initial 4 bytes of signature file",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","EndofstreamInBlocksizeError","not-updated","End of stream occured while reading blocksize in signature file",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","EndofstreamInStronglenError","not-updated","End of stream occured while reading stronglen in signature file",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","EndofstreamInStrongSignatureError","not-updated","End of stream occured while reading strong signature from signature file",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","InvalidBlocksizeError","not-updated","Blocklen in signature file was: {0}, which does not seem correct",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","InvalidFilesizeError","not-updated","The size of the signature file is invalid",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","InvalidSignatureHeaderError","not-updated","Signature stream did not have the correct start marker",""
"Library\SharpRSync\Strings\ChecksumFile.zh-CN.resx","InvalidStrongsizeError","not-updated","Stronglen in signature file was: {0}, which does not seem correct",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","EndofstreamBeforeSignatureError","not-updated","End of stream occured while reading initial 4 bytes of delta file",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","EndofstreamWithoutMarkerError","not-updated","Stream ended but had no end marker",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","InternalBufferError","not-updated","Internal error, had buffered both matched and unmatched blocks!",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","InvalidCopyLengthError","not-updated","Invalid length for copy data",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","InvalidCopyOffsetError","not-updated","Invalid offset for copy data",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","InvalidLitteralSizeError","not-updated","Invalid size for literal data",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","InvalidSignatureError","not-updated","Delta stream did not have the correct start marker",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","UnexpectedEndofstreamError","not-updated","Unexpected end of stream detected",""
"Library\SharpRSync\Strings\DeltaFile.zh-CN.resx","UnknownCommandError","not-updated","Unknown command in delta file",""
"Library\SharpRSync\Strings\Program.zh-CN.resx","ErrorOccurred","not-updated","An error occurred: {0}",""
"Library\SharpRSync\Strings\Program.zh-CN.resx","UsageMessage","not-updated","Usage:
  {0} signature <input-file> <signature-file>
  {0} delta <signature-file> <input-file> <delta-file>
  {0} patch <base-file> <delta-file> <output-file>",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","EncodedLengthError","not-updated","Encoded value had unexpected length",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","InvalidDataLengthError","not-updated","Invalid data length",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","InvalidDeltaCopyCommandError","not-updated","Invalid delta copy command: {0}",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","InvalidEncodedSizeError","not-updated","Invalid size for encoded value!",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","InvalidLiteralCommand","not-updated","Invalid literal delta command: {0}",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","SizeTooLargeError","not-updated","Unable to size item, because it is larger than: {0}",""
"Library\SharpRSync\Strings\RDiffBinary.zh-CN.resx","ValueTooLargeError","not-updated","Value must be less than: {0}",""
"Library\SharpRSync\Strings\RollingBuffer.zh-CN.resx","BufferExhaustedError","not-updated","Buffer has too few bytes",""
"Library\SharpRSync\Strings\RollingBuffer.zh-CN.resx","InternalError","not-updated","This is one sad rolling buffer :(",""
"Library\SharpRSync\Strings\RollingBuffer.zh-CN.resx","NegativeIndexError","not-updated","Index cannot be negative",""
"Library\SharpRSync\Strings\Utility.zh-CN.resx","UnexpectedEndOfStreamError","not-updated","Unexpected end of stream",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","ExternalProgramLaunchError","not-updated","The external command failed to start.
Error message: {0}
Command: {1} {2}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","ExternalProgramTimeoutError","not-updated","The external command failed to complete within the set time limit: {0} {1}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","InvalidFilePathError","not-updated","Unable to match local path {0} with any snapshot path: {1}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","MountFolderMissingError","not-updated","Script returned successfully, but the temporary folder {0} does not exist: {1}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","MountFolderNotRemovedError","not-updated","Script returned successfully, but the temporary folder {0} still exist: {1}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","ScriptExitCodeError","not-updated","The script returned exit code {0}, but {1} was expected: {2}",""
"Library\Snapshots\Strings\LinuxSnapshot.zh-CN.resx","ScriptOutputError","not-updated","Script returned successfully, but the output was missing the {0} parameter: {1}",""
"Library\Snapshots\Strings\Shared.zh-CN.resx","InvalidEnumPathError","not-updated","Unable to match local path {0} with a snapshot",""
"Library\Snapshots\Strings\USNHelper.zh-CN.resx","EmptyResponseError","not-updated","Unexpected empty response while enumerating",""
"Library\Snapshots\Strings\USNHelper.zh-CN.resx","LinuxNotSupportedError","not-updated","USN is not supported on Linux",""
"Library\Snapshots\Strings\USNHelper.zh-CN.resx","SafeGuardError","not-updated","The number of files returned by USN was zero. This is likely an error. To remedy this, USN has been disabled.",""
"Library\Snapshots\Strings\WinNativeMethod.zh-CN.resx","MissingBackupPrivilegeError","not-updated","Calling process does not have the backup privilege",""
